"","movie_id","title","imdb_score","release_month","release_day","release_year","duration_mins","language","country","content_rating","aspect_ratio","distributor","number_news_articles","director","director_facebook_likes","actor_1_name","actor_1_facebook_likes","actor_1_known_for","actor_1_star_meter","actor_2_name","actor_2_facebook_likes","actor_2_known_for","actor_2_star_meter","actor_3_name","actor_3_facebook_likes","actor_3_known_for","actor_3_star_meter","movie_imdb_link","color","critic_reviews_number","user_votes_number","cast_total_facebook_likes","number_of_faces_in_movie_poster","user_reviews_number","movie_budget","movie_facebook_likes","sum_total_likes","ratio_movie_cast_likes","movie_meter_IMDB_pro","number_of_votes","cinematographer","production_company","plot_summary","Action","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantasy","Film-Noir","History","Horror","Music","Musical","Mystery","Romance","Sci-Fi","Short","Sport","Thriller","War","Western"
"2908","8787","Seeking a Friend for the End of the World",6.7,"Jun",22,2012,101,"English","USA","R","2.35","Mandate Pictures",578,"Lorene Scafaria",63,"Steve Carell",7000,"The Office ",296,"Mark Moses",353,"Desperate Housewives ",1712,"Rob Huebel",89,"The Descendants ",1655,"http://www.imdb.com/title/tt1307068/?ref_=fn_tt_tt_1","Black and White",184,2918,7747,2,268,1e+07,25000,7588,3.29,5485,99658,"Tim Orr","Focus Features","As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"2909","8796","Taken",7.9,"Jan",30,2009,93,"English","France","PG-13","2.35","EuropaCorp",4136,"Pierre Morel",180,"Liam Neeson",14000,"Kinsey ",513,"Holly Valance",816,"Taken (I) ",271,"Xander Berkeley",413,"Gattaca ",1137,"http://www.imdb.com/title/tt0936501/?ref_=fn_tt_tt_1","Color",233,2091,16461,0,896,2.5e+07,29000,15481,1.87,1706,526743,"Michel Abramowicz","EuropaCorp","A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2910","8798","Resident Evil: Apocalypse",6.2,"Sep",10,2004,98,"English","Germany","R","2.35","Screen Gems",363,"Alexander Witt",38,"Milla Jovovich",14000,"The Fifth Element ",281,"Thomas Kretschmann",919,"Avengers: Age of Ultron ",887,"Mike Epps",623,"Resident Evil: Extinction ",1967,"http://www.imdb.com/title/tt0318627/?ref_=fn_tt_tt_1","Color",103,543,16791,1,734,4.5e+07,0,15663,0,4716,170903,"multiple","Davis Films / Impact Pictures","Alice awakes in Raccoon City, only to find it has become infested with zombies and monsters. With the help of Jill Valentine and Carlos Olivera, Alice must find a way out of the city before it is destroyed by a nuclear missile.","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0"
"2911","88","Space Jam",6.3,"Nov",15,1996,88,"English","USA","PG","1.77","Warner Bros.",545,"Joe Pytka",30,"Bill Murray",13000,"Lost in Translation ",1278,"Wayne Knight",967,"Dirty Dancing ",895,"Michael Jordan",292,"Space Jam ",2036,"http://www.imdb.com/title/tt0117705/?ref_=fn_tt_tt_1","Color",373,150,15001,1,83,8e+07,0,14363,0,2008,134687,"Michael Chapman","Warner Bros.","In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.Read more: Plot summary","0","1","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0"
"2912","8806","Jaws: The Revenge",2.8,"Jul",17,1987,92,"English","USA","PG-13","2.35","Universal Pictures",111,"Joseph Sargent",114,"Judith Barsi",912,"The Land Before Time ",1971,"Mario Van Peebles",535,"Heartbreak Ridge ",1398,"Lynn Whitfield",364,"b""Eves Bayou """,710,"http://www.imdb.com/title/tt0093300/?ref_=fn_tt_tt_1","Color",490,1475,2355,0,473,2.3e+07,0,1995,0,5041,35611,"John McPherson","Universal Pictures","Chief Brody's widow believes that her family is deliberately being targeted by another shark in search of revenge.","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"2913","8808","Final Destination 5",5.9,"Aug",12,2011,92,"English","USA","R","2.35","Warner Bros.",1354,"Steven Quale",77,"Emma Bell",703,"A Quiet Passion ",6417,"Jacqueline MacInnes Wood",682,"Final Destination 5 ",1734,"Courtney B. Vance",423,"The Hunt for Red October ",1469,"http://www.imdb.com/title/tt1622979/?ref_=fn_tt_tt_1","Color",197,2860,3074,0,276,4e+07,20000,1957,10.22,4236,94746,"Brian Pearson","New Line Cinema","Survivors of a suspension-bridge collapse learn there's no way you can cheat Death.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2914","881","Supercapitalist",3.9,"Aug",10,2012,102,"English","USA","Not Rated","2.35","All Rights Entertainment",4,"Simon Yin",0,"Paul Sheehan",473,"Four Assassins ",133804,"Linus Roache",303,"Batman Begins ",1673,"Kathy Uyen",388,"How I Met Your Mother ",169,"http://www.imdb.com/title/tt1734586/?ref_=fn_tt_tt_1","Color",113,1374,892,0,866,2.3e+07,115,822,0.14,134873,509,"Derrick Fong","Random Art Workshop","A maverick New York hedge fund trader with uncanny analytic abilities moves to Hong Kong and orchestrates a mega-deal that swiftly escalates beyond his control.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2915","8815","Alice in Wonderland",6.5,"Mar",5,2010,108,"English","USA","PG","1.85","Walt Disney Studios",11968,"Tim Burton",13000,"Johnny Depp",40000,"Pirates of the Caribbean: The Curse of the Black Pearl ",121,"Alan Rickman",25000,"Die Hard ",1817,"Anne Hathaway",17,"Les Mis\xc3\xa9rables ",869,"http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1","Color",367,1463,79957,0,776,2e+08,24000,89000,0.27,2044,346682,"Dariusz Wolski","Walt Disney Pictures","Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2916","8824","Old Dogs",5.4,"Nov",25,2009,88,"English","USA","PG","1.85","Walt Disney Studios",689,"Walt Becker",12,"Robin Williams",49000,"Mrs. Doubtfire ",566,"Bernie Mac",1000,"The Bernie Mac Show ",617,"Ann-Margret",809,"Grumpy Old Men ",2241,"http://www.imdb.com/title/tt0976238/?ref_=fn_tt_tt_1","Color",29,1488,53370,2,76,3.5e+07,0,50943,0,10630,33781,"Jeffrey L. Kimball","Walt Disney Pictures","Two friends and business partners find their lives turned upside down when strange circumstances lead them to be the temporary guardians of seven year-old twins.Read more: Plot summary","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2917","8827","Standing Ovation",3.4,"Jul",16,2010,105,"English","USA","PG","2.35","Rocky Mountain Pictures",14,"Stewart Raffill",12,"Kayla Jackson",25,"Professor Majiga ",67963,"Alexis Biesiada",11,"Standing Ovation ",665,"Kayla Raparelli",2,"Standing Ovation ",775,"http://www.imdb.com/title/tt1303803/?ref_=fn_tt_tt_1","Color",501,2258,72,9,673,2.3e+07,277,58,4.78,32824,631,"John Darbonne","Kenilworth Film Productions","About a group of friends competing in a national tween music video contest. Enter a world of hilarious adventures, original songs and never before seen dance routines. You will be left believing in the power of childhood dreams.Read more: Synopsis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2918","8834","Taking Woodstock",6.7,"Aug",28,2009,120,"English","USA","R","1.85","Focus Features",658,"Ang Lee",0,"Imelda Staunton",579,"Harry Potter and the Order of the Phoenix ",4096,"Kevin Chamberlin",489,"Road to Perdition ",256,"Demetri Martin",129,"Dean ",42,"http://www.imdb.com/title/tt1127896/?ref_=fn_tt_tt_1","Color",125,1151,1500,12,760,3e+07,0,1278,0,10224,26606,"Eric Gautier","Focus Features","A man working at his parents' motel in the Catskills inadvertently sets in motion the generation-defining concert in the summer of 1969.Read more: Synopsis","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2919","8837","Rubber",5.8,"Sep",17,2010,82,"English","France","R","1.85","Elle Driver",514,"Quentin Dupieux",248,"Haley Ramm",353,"Disconnect (I) ",6227,"Jack Plotnick",248,"Girls Will Be Girls ",315,"Cecelia Antoinette",113,"Yes Man ",387,"http://www.imdb.com/title/tt1612774/?ref_=fn_tt_tt_1","Color",147,1231,1498,0,184,5e+05,46000,1045,44.02,7563,30105,"Quentin Dupieux","Realitism Films","A homicidal car tire, discovering it has destructive psionic power, sets its sights on a desert town once a mysterious woman becomes its obsession.","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2920","8839","Adventureland",6.8,"Apr",3,2009,107,"English","USA","R","1.85","Miramax",2282,"Greg Mottola",99,"Kristen Stewart",17000,"Snow White and the Huntsman ",364,"Martin Starr",985,"b""Ill See You in My Dreams """,525,"Wendie Malick",384,"b""The Emperors New Groove """,554,"http://www.imdb.com/title/tt1091722/?ref_=fn_tt_tt_1","Color",165,337,18983,6,267,2.3e+07,0,18536,0,4042,144193,"Terry Stacey","Miramax","In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2921","8842","Rounders",7.4,"Sep",11,1998,121,"English","USA","R","2.35","Miramax",370,"John Dahl",131,"Matt Damon",13000,"Good Will Hunting ",150,"Martin Landau",940,"Ed Wood ",1122,"Gretchen Mol",522,"3:10 to Yuma ",643,"http://www.imdb.com/title/tt0128442/?ref_=fn_tt_tt_1","Color",33,253,14890,2,364,1.2e+07,0,14670,0,2286,132132,"Jean-Yves Escoffier","Miramax","A young, reformed gambler must return to playing big stakes poker to help a friend pay off loan sharks, while balancing his relationship with his girlfriend and his commitments to law school.","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2922","8850","Veronica Guerin",6.9,"Oct",17,2003,98,"English","Ireland","R","2.35","Buena Vista",53,"Joel Schumacher",541,"Brenda Fricker",214,"My Left Foot ",10842,"David Murray",96,"G.I. Joe: The Rise of Cobra ",1270,"Gerard McSorley",625,"Michael Collins ",1370,"http://www.imdb.com/title/tt0312549/?ref_=fn_tt_tt_1","Color",9,628,409,1,53,1.7e+07,0,922,0,19159,17645,"Brendan Galvin","Touchstone Pictures","An Irish journalist writes a series of stories about drug dealers.","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2923","8863","The Fifth Element",7.7,"May",9,1997,126,"English","France","PG-13","2.35","Sony Pictures",2001,"Luc Besson",0,"Milla Jovovich",14000,"The Fifth Element ",281,"Bruce Willis",13000,"Die Hard ",664,"Gary Oldman",5,"Tinker Tailor Soldier Spy ",1697,"http://www.imdb.com/title/tt0119116/?ref_=fn_tt_tt_1","Color",83,1618,39319,2,782,9.3e+07,18000,37000,0.49,881,388901,"Thierry Arbogast","Gaumont","In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay.","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"2924","8864","The Caveman's Valentine",6,"Jan",19,2001,105,"English","USA","R","1.85","Universal Pictures",10,"Kasi Lemmons",148,"Colm Feore",539,"Chicago ",6259,"Tamara Tunie",508,"Flight (I) ",1187,"Aunjanue Ellis",330,"Men of Honor ",1800,"http://www.imdb.com/title/tt0182000/?ref_=fn_tt_tt_1","Color",439,2287,1767,0,666,13500000,329,1595,0.21,27639,5951,"Amy Vincent","Universal Pictures","A cave-dwelling man sets out to track down the killer of a homeless boy, and bring him to justice.Read more: Plot summary","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2925","8867","O Brother, Where Art Thou?",7.8,"Feb",2,2001,107,"English","UK","PG-13","2.35","Buena Vista",17,"Joel Coen",0,"Holly Hunter",1000,"The Piano ",1414,"Tim Blake Nelson",596,"O Brother, Where Art Thou? ",1437,"Daniel von Bargen",502,"The Postman ",2155,"http://www.imdb.com/title/tt0190590/?ref_=fn_tt_tt_1","Color",109,1040,3066,3,849,2.6e+07,16000,2173,7.36,2134,254458,"Roger Deakins","Touchstone Pictures","In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2926","8871","War Horse",7.2,"Dec",25,2011,146,"English","USA","PG-13","2.35","Touchstone Pictures",4414,"Steven Spielberg",14000,"Jeremy Irvine",25000,"War Horse ",2355,"Benedict Cumberbatch",19000,"The Imitation Game ",680,"Eddie Marsan",842,"Happy-Go-Lucky ",698,"http://www.imdb.com/title/tt1568911/?ref_=fn_tt_tt_1","Black and White",307,199,46726,1,575,6.6e+07,28000,58979,0.47,3471,132063,"Janusz Kaminski","DreamWorks","Young Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Albert's hopeful journey takes him out of England and to the front lines as the war rages on.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2927","8887","The Royal Tenenbaums",7.6,"Jan",4,2002,110,"English","USA","R","2.35","Buena Vista",952,"Wes Anderson",0,"Bill Murray",13000,"Lost in Translation ",1278,"Anjelica Huston",1000,"The Witches ",269,"Seymour Cassel",254,"Rushmore ",301,"http://www.imdb.com/title/tt0265666/?ref_=fn_tt_tt_1","Color",136,939,14609,1,891,2.1e+07,0,14327,0,3281,238256,"Robert D. Yeoman","Touchstone Pictures","The eccentric members of a dysfunctional family reluctantly gather under the same roof for various reasons.","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2928","889","Crossover",2.1,"Sep",1,2006,95,"English","USA","PG-13","1.85","Sony Pictures",21,"Preston A. Whitmore II",17,"Wesley Jonathan",592,"What I Like About You ",12597,"Wayne Brady",378,"Whose Line Is It Anyway? ",1059,"Eva Marcille",177,"The Young and the Restless ",692,"http://www.imdb.com/title/tt0473024/?ref_=fn_tt_tt_1","Color",167,2914,2000,6,448,5600000,244,1242,0.2,32549,8872,"Christian Sebaldt","360 Pictures","A naturally talented basketball player, Noah Cruise is determined to become a doctor using his basketball scholarship to UCLA pre-med, rather than succumb to the lure of former sports agent Vaughn and go for the NBA. His best friend, the ...See moreRead more: Plot summary","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2929","8899","Crazy, Stupid, Love.",7.4,"Jul",29,2011,118,"English","USA","PG-13","2.39","Warner Bros.",21,"Glenn Ficarra",43,"Ryan Gosling",33000,"Blue Valentine ",215,"Emma Stone",15000,"La La Land (I) ",429,"Steve Carell",619,"The Office ",964,"http://www.imdb.com/title/tt1570728/?ref_=fn_tt_tt_1","Color",235,1735,57426,7,366,5e+07,44000,55043,0.8,869,424372,"Andrew Dunn","Carousel Productions (II)","A middle-aged husband's life changes dramatically when his wife asks him for a divorce. He seeks to rediscover his manhood with the help of a newfound friend, Jacob, learning to pick up girls at bars.","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2930","890","The Spanish Prisoner",7.3,"May",15,1998,110,"English","USA","PG","1.85","HanWay Films",59,"David Mamet",342,"Ben Gazzara",623,"Road House ",9623,"Felicity Huffman",508,"Transamerica ",969,"Campbell Scott",322,"Big Night ",1581,"http://www.imdb.com/title/tt0120176/?ref_=fn_tt_tt_1","Color",509,790,1722,0,326,1e+07,578,1866,0.31,20700,19982,"Gabriel Beristain","Jasmine Productions Inc.","An employee of a corporation with a lucrative secret process is tempted to betray it. But there's more to it than that.Read more: Plot summary","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2931","8904","The Crying Game",7.3,"Feb",19,1993,112,"English","UK","R","2.35","The Sales Company, London",518,"Neil Jordan",277,"Jim Broadbent",1000,"Moulin Rouge! ",2423,"Miranda Richardson",530,"The Crying Game ",708,"Stephen Rea",254,"The Crying Game ",1448,"http://www.imdb.com/title/tt0104036/?ref_=fn_tt_tt_1","Color",453,1865,2412,0,143,2300000,0,2134,0,4596,46101,"Ian Wilson","Palace Pictures","A British soldier kidnapped by IRA terrorists soon befriends one of his captors, who then becomes drawn into the soldier's world.","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"2932","8912","San Andreas",6.1,"May",29,2015,114,"English","USA","PG-13","2.35","Warner Bros.",1187,"Brad Peyton",62,"Dwayne Johnson",12000,"Jumanji: Welcome to the Jungle ",130,"Ioan Gruffudd",2000,"Fantastic Four (I) ",439,"Archie Panjabi",767,"I Origins ",658,"http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1","Color",279,495,16718,0,584,1.1e+08,52000,14946,3.48,1364,181500,"Steve Yedlin","Village Roadshow Pictures","In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter.","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2933","8916","Harry Potter and the Goblet of Fire",7.6,"Nov",18,2005,157,"English","UK","PG-13","2.35","Warner Bros.",1511,"Mike Newell",179,"Robert Pattinson",21000,"Twilight (I) ",740,"Daniel Radcliffe",11000,"Swiss Army Man ",1181,"Rupert Grint",5,"b""Harry Potter and the Sorcerers Stone """,202,"http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1","Color",217,1774,53413,1,213,1.5e+08,0,42179,0,601,461436,"Roger Pratt","Warner Bros.","A young wizard finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares.","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2934","8917","Definitely, Maybe",7.2,"Feb",14,2008,112,"English","Germany","PG-13","2.35","Universal Pictures",13,"Adam Brooks",20,"Ryan Reynolds",16000,"Deadpool ",125,"Sakina Jaffrey",109,"Raising Helen ",101,"Paulina Gerzon",533,"Made in New York ",78,"http://www.imdb.com/title/tt0832266/?ref_=fn_tt_tt_1","Color",69,308,16289,5,179,2.3e+07,0,16190,0,3459,142128,"Florian Ballhaus","Universal Pictures","A political consultant tries to explain his impending divorce and past relationships to his 11-year-old daughter.","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2935","8923","Insurgent",6.3,"Mar",20,2015,119,"English","USA","PG-13","2.35","Lions Gate",1230,"Robert Schwentke",124,"Kate Winslet",14000,"Eternal Sunshine of the Spotless Mind ",48,"Theo James",5000,"Divergent ",288,"Mekhi Phifer",4,"ER ",1423,"http://www.imdb.com/title/tt2908446/?ref_=fn_tt_tt_1","Color",182,568,22622,0,319,1.1e+08,27000,20124,1.34,1829,191178,"Florian Ballhaus","Summit Entertainment","Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart with the help from others on her side.","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"2936","8928","She's Out of My League",6.4,"Mar",12,2010,104,"English","USA","R","2.35","Paramount",776,"Jim Field Smith",14,"Mike Vogel",2000,"The Help ",2337,"Kim Shaw",934,"Animals (III) ",43,"Geoff Stults",663,"Wedding Crashers ",1114,"http://www.imdb.com/title/tt0815236/?ref_=fn_tt_tt_1","Color",91,21,5707,1,104,2e+07,0,3704,0,2098,112665,"Jim Denault","DreamWorks","An average Joe meets the perfect woman, but his lack of confidence and the influence of his friends and family begin to pick away at the relationship.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2937","8933","Black Mass",7,"Sep",18,2015,123,"English","USA","R","2.35","Creative Artists Agency (CAA)",1457,"Scott Cooper",108,"Johnny Depp",40000,"Pirates of the Caribbean: The Curse of the Black Pearl ",121,"Benedict Cumberbatch",19000,"The Imitation Game ",680,"Adam Scott",227,"Step Brothers ",184,"http://www.imdb.com/title/tt1355683/?ref_=fn_tt_tt_1","Color",310,191,63769,7,362,5.3e+07,44000,62108,0.71,2628,150437,"Masanobu Takayanagi","Cross Creek Pictures","The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2938","894","A Hard Day's Night",7.7,"Aug",11,1964,87,"English","UK","Approved","1.75","United Artists",233,"Richard Lester",44,"Paul McCartney",785,"b""Sgt. Peppers Lonely Hearts Club Band """,6197,"Ringo Starr",725,"b""A Hard Days Night """,1830,"George Harrison",622,"b""A Hard Days Night """,95,"http://www.imdb.com/title/tt0058182/?ref_=fn_tt_tt_1","Black and White",8,1500,2538,1,263,560000,0,2258,0,10476,35647,"Gilbert Taylor","Walter Shenson Films","A """"typical"""" day in the life of The Beatles","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2939","8947","Guiana 1838",7.4,"Sep",24,2004,120,"English","USA","Unrated","2.35","RBC Radio",0,"Rohit Jagessar",0,"Kumar Gaurav",12,"Thorns ",58520,"Rufus Graham",3,"Charlie ",1143,"Aasheekaa Bathija",1,"Kick ",550,"http://www.imdb.com/title/tt0428609/?ref_=fn_tt_tt_1","Color",171,2285,15,0,230,2.3e+07,32,15,2.13,120388,61,"Matthew Uhry","RBC Radio","The abolition of slavery in the British Caribbean in 1834 prompts Gillanders, Arbuthnot & Company in Calcutta, a part of the East India Company, to recruit Coolies from India to fill the resulting labor void. The company hires Sinha, a ...See moreRead more: Plot summary","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2940","8948","Man on a Ledge",6.6,"Jan",27,2012,102,"English","USA","PG-13","2.35","Summit Entertainment",745,"Asger Leth",20,"Robert Clohessy",107,"The Avengers ",12574,"Mandy Gonzalez",81,"Man on a Ledge ",742,"J. Smith-Cameron",467,"Margaret (I) ",2123,"http://www.imdb.com/title/tt1568338/?ref_=fn_tt_tt_1","Color",176,287,362,6,156,4.2e+07,11000,262,41.98,5602,135177,"Paul Cameron","Summit Entertainment","As a police psychologist works to talk down an ex-con who is threatening to jump from a Manhattan hotel rooftop, the biggest diamond heist ever committed is in motion.","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2941","895","American Psycho",7.6,"Apr",14,2000,102,"English","USA","R","2.35","Lions Gate",2259,"Mary Harron",126,"Christian Bale",23000,"The Dark Knight ",49,"Justin Theroux",1000,"Mulholland Drive ",1074,"Samantha Mathis",446,"American Psycho ",502,"http://www.imdb.com/title/tt0144084/?ref_=fn_tt_tt_1","Color",209,1669,25462,1,28,7e+06,18000,24643,0.73,592,413985,"Andrzej Sekula","Am Psycho Productions","A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2942","8955","Tootsie",7.4,"Dec",17,1982,116,"English","USA","PG","2.35","Columbia Pictures Corporation",492,"Sydney Pollack",521,"Bill Murray",13000,"Lost in Translation ",1278,"Sydney Pollack",521,"Tootsie ",1406,"Teri Garr",410,"Close Encounters of the Third Kind ",827,"http://www.imdb.com/title/tt0084805/?ref_=fn_tt_tt_1","Color",506,2755,14701,1,222,2.2e+07,0,14523,0,4291,86677,"Owen Roizman","Columbia Pictures Corporation","Michael Dorsey, an unsuccessful actor, disguises himself as a woman in order to get a role on a trashy hospital soap.","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2943","8962","Just Wright",5.8,"May",14,2010,100,"English","USA","PG","2.35","Fox",420,"Sanaa Hamri",43,"Common",988,"Wanted ",1954,"Laz Alonso",826,"Avatar ",1892,"Mehcad Brooks",613,"Desperate Housewives ",2124,"http://www.imdb.com/title/tt1407061/?ref_=fn_tt_tt_1","Color",472,12,3906,1,448,2.3e+07,0,2553,0,14162,11875,"Terry Stacey","Fox Searchlight Pictures","A physical therapist falls for the basketball player she is helping recover from a career-threatening injury.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"2944","8965","Superstar",5,"Oct",8,1999,81,"English","USA","PG-13","1.85","Paramount",182,"Bruce McCulloch",54,"Will Ferrell",8000,"Talladega Nights: The Ballad of Ricky Bobby ",505,"Elaine Hendrix",670,"The Parent Trap ",763,"Molly Shannon",557,"Superstar ",1566,"http://www.imdb.com/title/tt0167427/?ref_=fn_tt_tt_1","Color",348,531,10792,1,168,1.4e+07,2000,9360,0.21,9528,16358,"Walt Lloyd","Broadway Pictures","A nerdy Catholic schoolgirl, Mary Katherine Gallagher, dreams of superstardom.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2945","8968","Grown Ups 2",5.4,"Jul",12,2013,101,"English","USA","PG-13","1.85","Columbia Pictures Corporation",1189,"Dennis Dugan",221,"Steve Buscemi",12000,"Fargo ",1366,"Adam Sandler",11000,"The Waterboy ",1037,"Jon Lovitz",17,"Happiness ",1637,"http://www.imdb.com/title/tt2191701/?ref_=fn_tt_tt_1","Color",45,102,39269,4,316,8e+07,14000,34221,0.41,1677,124005,"Theo van de Sande","Columbia Pictures Corporation","After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes crazy follows you.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2946","897","Rush",8.1,"Sep",27,2013,123,"English","UK","R","2.35","AMBI Group",1969,"Ron Howard",2000,"Chris Hemsworth",26000,"The Avengers ",91,"Olivia Wilde",10000,"TRON: Legacy ",1115,"Alexandra Maria Lara",399,"Downfall ",1322,"http://www.imdb.com/title/tt1979320/?ref_=fn_tt_tt_1","Color",312,1492,37206,0,565,3.8e+07,83000,38471,2.16,2122,377940,"Anthony Dod Mantle","Exclusive Media Group","The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2947","8981","Akeelah and the Bee",7.5,"Apr",28,2006,112,"English","USA","PG","2.35","Lions Gate",146,"Doug Atchison",3,"Curtis Armstrong",876,"Better Off Dead... ",6302,"Sean Michael Afable",801,"Akeelah and the Bee ",903,"Tzi Ma",190,"Arrival (II) ",2256,"http://www.imdb.com/title/tt0437800/?ref_=fn_tt_tt_1","Color",507,558,2832,0,186,2.3e+07,0,1948,0,11617,16817,"M. David Mullen","Out of the Blue... Entertainment","A young girl from South Los Angeles tries to make it to the National Spelling Bee.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
